age,monthly_income,loan_amount,tenure_months,num_credit_lines,has_previous_default,job_type_civil_servant,job_type_employee,job_type_entrepreneur,job_type_freelance,education_level_bachelor,education_level_diploma,education_level_high_school,education_level_master,city_Bandung,city_Bekasi,city_Jakarta,city_Surabaya,city_Yogyakarta,marital_status_divorced,marital_status_married,marital_status_single,target
59,7995589,9744440,30,6.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
28,9364007,69262198,72,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
32,7811767,71662483,14,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
29,11308819,9728080,48,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
60,7902741,54132505,55,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
27,15519987,42298914,72,6.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
55,24333255,69006174,13,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
42,31854782,12737940,39,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
21,22467847,2551441,61,7.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
44,28299526,27151513,38,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
56,12725689,34632770,14,10.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,23445579,78801986,44,6.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
54,17222623,75448051,40,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39,25994010,16399488,36,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24,27822052,60791349,32,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
59,5928003,29164358,25,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
32,34988022,15408716,71,10.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
38,15252444,48288794,8,4.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
59,11409753,25564788,14,10.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
34,23967093,61842621,50,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35,12752486,8074597,9,4.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
26,34628578,61627697,50,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54,4485071,66694172,20,7.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
48,6039022,10570876,17,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
22,20949539,22057778,43,8.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
50,26762395,42909702,28,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,20056913,40839173,40,8.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
53,14235127,55204537,31,9.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
35,17184793,2398189,32,6.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
27,10035565,67204589,37,7.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42,3695289,60461764,43,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
51,27483041,55343289,42,10.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
33,32994971,12185311,7,8.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
40,4601139,65426680,16,10.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
51,18924673,55319360,58,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
23,8800769,17609699,29,7.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
25,17733510,56361491,31,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
52,20797567,66596786,64,6.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
41,29477781,69980739,60,7.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
46,12385058,55338390,28,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
58,26687390,50377902,30,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
29,12773366,79033124,18,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
39,25166822,33549393,36,6.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30,20801738,9281301,71,8.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
47,33325552,3541453,55,9.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
39,17812833,59685424,39,3.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
32,25691775,10443377,56,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
39,10698145,79032712,36,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
57,8040419,1312931,33,6.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
57,3357394,47788822,23,4.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
45,19251340,15466265,24,8.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
46,4370958,6525822,13,6.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54,12319620,12773559,64,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
52,33470676,47632897,13,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
28,5869870,5171624,13,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
38,25249874,31861366,20,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
53,18136066,2420135,27,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
50,18666631,62893998,33,6.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
37,16752302,61948185,27,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
48,28340406,33428565,20,5.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
50,16025425,12223054,57,8.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
45,17298259,32729312,70,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
46,12877375,36856781,63,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23,12163281,68431178,49,6.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31,6791403,60870409,71,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
59,7782643,40035305,11,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
59,26423648,51923573,65,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
49,19927530,54260167,63,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39,3026908,20455714,11,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
25,34735809,76634082,36,10.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
32,24438629,23840362,54,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
45,3355894,69262839,16,9.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
55,5639514,56444523,46,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
35,28505729,27044479,45,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50,31591080,75805590,6,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
47,7290578,31763823,57,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
26,27593339,72334671,21,1.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
52,5226787,60287605,18,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
60,34232086,35273687,31,9.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
29,7000177,34227767,29,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31,10684022,74789229,25,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
34,29422049,73528713,48,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
22,12991724,54900581,21,10.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
46,33497137,26334096,38,4.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44,3989939,32541555,61,3.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
35,19606117,63574450,30,10.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
52,11963674,46619362,13,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36,9571521,77624270,64,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
37,8993444,75621000,42,9.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
60,25485561,21157549,59,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51,25558123,15766746,51,9.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
59,7611711,71496305,43,9.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
23,3625912,4972532,25,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
43,22849326,65682392,46,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
37,33028386,54518836,19,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
60,27874541,3810561,57,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
53,26651262,76628846,67,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
47,5144463,9136980,25,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
30,33464279,7093196,69,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43,10939797,64197976,27,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
35,25799065,4860093,24,9.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
34,11651507,64513015,72,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
25,32653980,66892809,20,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
32,15057868,74783909,12,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
44,11208729,6691631,32,9.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
46,22631636,22881575,62,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
24,18743405,36742019,69,10.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
33,15459873,62442468,45,5.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
45,19707284,6227125,12,5.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
43,34799422,15809629,23,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
32,10164092,66723044,28,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
53,7244479,51731589,39,10.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
60,23802692,56578388,72,9.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
60,31709753,65891991,62,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
48,23642152,15206777,40,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
41,24637983,74931264,44,6.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
48,4355923,55815919,42,2.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
22,14949854,26922073,10,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
55,16055330,43971617,10,2.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
33,3327817,39916530,20,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
37,26254162,58863551,64,9.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,34004433,45840132,26,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
39,19322485,67452755,26,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
50,3523104,57901855,27,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
30,34161552,28500790,30,8.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
25,19815065,78426486,19,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
36,17806644,15006813,64,6.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
23,4464077,39473697,15,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
50,7336403,39505997,55,7.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22,20044647,30615752,54,3.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,29714844,27287447,29,5.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
56,12541522,65355192,29,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
40,21694123,48928851,10,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
32,25324742,77706155,19,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
46,5653625,60652938,37,8.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
38,16248899,64627259,55,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
57,28389273,30062652,30,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
37,25598775,77476311,35,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
37,20365415,67438080,23,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,7129126,4172478,53,4.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,8520880,76384172,9,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
27,23091961,7958812,24,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
